0.599868574163,0.568679748856,0.426056548504,0.0777431874071,0.829699865195,0.141821030503,bad
0.59274552795,0.941554841727,0.43634412354,0.0845057941411,0.735035772329,0.0207335284923,bad
0.487534958118,0.830867114945,0.343107674609,0.0478077585955,0.881971334371,0.123315991722,bad
0.444564950481,0.541607072423,0.425533451741,0.0683088430398,0.765162167663,0.232017088765,bad
0.491561215647,0.792631584378,0.40606162528,0.0928347416033,0.743241830517,0.151630354095,bad
0.550650661591,0.710561358817,0.32393598534,0.088929649285,0.780327052093,0.0825490955177,bad
0.601879812939,0.627527190238,0.289813361308,0.063939140689,0.757356148955,0.186211049237,bad
0.385482913365,0.945905774174,0.333664139734,0.060888716142,0.828665470731,0.19873396216,bad
0.497041975303,0.500841826829,0.483574943956,0.0545902314323,0.845043517507,0.348259053726,bad
0.56719710924,0.567939804287,0.0602338608913,0.0830701056895,0.832988018047,0.149992401407,bad
0.568023956606,0.792161570601,0.338079956642,0.0828373061872,0.794322503303,0.110298192832,bad
0.565792361841,0.718774245755,-0.0389334412404,0.0561469397815,0.940725894118,-0.0330513845176,bad
0.461976261382,0.636806660676,0.624369059126,0.0737038845026,0.815891404755,0.478264043367,bad
0.523220194079,0.698201507562,0.264081703051,0.0674048893523,0.819377496502,0.119986770575,bad
0.429896355161,0.779181091692,0.315212190531,0.0694646300866,0.872268378502,0.0602188909766,bad
0.466342899414,0.514342216723,0.441938272822,0.0561748201878,0.803627060346,0.192168158873,bad
0.589191899477,0.747123410508,0.24428149345,0.0956030978663,0.746719478225,0.17998756556,bad
0.515221519612,0.685634130886,0.152256789475,0.0642716218735,0.845904099024,-0.0751503547468,bad
0.44110089236,0.527855186417,0.145814825,0.0663475442135,0.908617985753,0.463099091671,bad
0.622230941428,0.86912646746,0.415747652195,0.0925592551239,0.903996412487,-0.00837513767176,bad
0.565614100624,0.607533925873,0.416638348059,0.0522911751461,0.848147327922,-0.0514836642838,bad
0.568438309074,0.626579284103,-0.138946619394,0.0819141640963,0.84008403819,0.247922177184,bad
0.431754412139,0.850805049237,0.0376816525831,0.0675462813435,0.757800923191,0.409010425576,bad
0.528511894646,0.975057194926,0.262805371483,0.0754190621016,0.884194567332,0.183137247399,bad
0.522550182012,0.598447067638,0.196092359145,0.0815011376132,0.79318383649,0.265061581718,bad
0.507877083329,0.655090832468,0.0397768616245,0.0723454326756,0.81956498233,0.0989561838656,bad
0.402649173805,0.766644173389,0.373265470226,0.0576030121149,0.837329057761,0.136882390797,bad
0.458255646478,0.621579844316,0.490564362749,0.0969979011989,0.79040624829,-0.0503970716069,bad
0.600781766334,0.557899727112,0.378243700427,0.0719535458506,0.865825063995,0.253111471823,bad
0.453002015152,0.702531249203,-0.0494468437698,0.0488114951282,0.854335076782,0.118403994722,bad
0.576352176678,0.748028527499,0.134639557918,0.0704791241821,0.831897091063,-0.0143716029382,bad
0.533175424672,0.416189331743,0.0524947171694,0.0697214919982,0.833330868754,0.087365895024,bad
0.598887247294,0.685558816009,0.205964845296,0.0579403504578,0.975879584972,0.137834420586,bad
0.586408049946,0.546246026482,0.118288198379,0.0820281069017,0.734253612585,0.23547789901,bad
0.530305221779,0.833266106133,0.241665240104,0.0498494898798,0.844357875758,0.0118925515372,bad
0.481039208504,0.744846016089,0.0766982663258,0.0428003251315,0.720121977569,0.196913289433,bad
0.493773745811,0.826972583668,0.242219934326,0.0551171502734,0.920213571429,0.1695389114,bad
0.430677905455,0.978183030977,0.285322960144,0.0620377877975,0.857084749771,0.355457054042,bad
0.535874767114,0.770923580468,0.0865830312045,0.0674255506919,0.804218367891,0.272530849989,bad
0.536525695851,0.694694424872,0.204217600858,0.0564689710435,0.819612914454,0.28010516577,bad
0.499346272645,0.55709570069,0.561543438214,0.0774405547824,0.882326122029,0.0734027025642,bad
0.498730410353,0.488509367679,0.160096205295,0.110286824091,0.842418576354,0.26287363217,bad
